Date,compound,Low,Open,Volume,High,Close,Adjusted Close
23-03-09,0.2869,3.633929014,3.668214083,666397200,3.862857103,3.845000029,3.311943293
24-03-09,0.8998,3.76392889,3.79857111,640612000,3.908571005,3.803570986,3.2762568
25-03-09,-0.6662,3.709285975,3.842143059,646618000,3.869999886,3.803214073,3.275949717
26-03-09,0.9743,3.842143059,3.851070881,616252000,3.927856922,3.923928976,3.379928827
27-03-09,-0.6016,3.799999952,3.865356922,492872800,3.876070976,3.816071033,3.287023544
30-03-09,0.8338,3.664643049,3.732500076,502796000,3.750356913,3.731786013,3.214423656
31-03-09,-0.3182,3.75,3.766071081,570080000,3.837500095,3.754286051,3.233804226
04-01-09,0,3.710356951,3.717499971,589372000,3.892857075,3.881786108,3.343628883
04-02-09,-0.2869,3.920713902,3.9335711,812366800,4.098214149,4.02535677,3.467294931
04-03-09,0.924,4.054286003,4.078214169,636241200,4.147500038,4.142499924,3.568198681
04-06-09,0.9638,4.045713902,4.105000019,658064400,4.241071224,4.23035717,3.643874168
04-07-09,0.6266,4.078214169,4.161786079,536580800,4.166786194,4.107142925,3.53774333
04-08-09,0.9721,4.092143059,4.122499943,455630000,4.171071053,4.154285908,3.578350067
04-09-09,0.965,4.21285677,4.229286194,530756800,4.285714149,4.270357132,3.678329468
13-04-09,0.9761,4.25,4.286070824,389236400,4.320713997,4.293570995,3.698325157
14-04-09,0.9477,4.1875,4.270357132,454622000,4.291786194,4.225357056,3.639567852
15-04-09,0.9697,4.134285927,4.185713768,412882400,4.223214149,4.20142889,3.618956804
16-04-09,0.9067,4.242499828,4.25678587,593446000,4.398213863,4.337500095,3.736163616
17-04-09,0.7778,4.294642925,4.327857018,497495600,4.4375,4.407856941,3.796767712
20-04-09,0.9272,4.25571394,4.347499847,466466000,4.392499924,4.303571224,3.706938267
21-04-09,0.7678,4.235713959,4.246070862,470685600,4.36214304,4.348570824,3.745700121
22-04-09,-0.3393,4.328570843,4.379642963,938767200,4.476786137,4.339643002,3.738008976
23-04-09,0.8912,4.411070824,4.522142887,945156800,4.54285717,4.478570938,3.857676983
24-04-09,0.8888,4.391786098,4.45142889,540764000,4.469285965,4.425000191,3.811532497
27-04-09,-0.7655,4.38071394,4.389286041,480690000,4.464285851,4.454642773,3.837067127
28-04-09,0.4215,4.402143002,4.405356884,455856800,4.507500172,4.425000191,3.811532497
29-04-09,-0.4019,4.422500134,4.458929062,458110800,4.530356884,4.469285965,3.849680424
30-04-09,-0.127,4.461429119,4.507856846,498489600,4.535714149,4.493928909,3.870906115
05-01-09,0.5775,4.492856979,4.492856979,397516000,4.569643021,4.544285774,3.914281845
05-04-09,0.9274,4.559999943,4.579999924,609358400,4.723214149,4.716785908,4.062867165
05-05-09,-0.523,4.682857037,4.705357075,398255200,4.744999886,4.739643097,4.082554817
05-06-09,0.8541,4.650713921,4.761785984,473538800,4.767857075,4.732142925,4.076096058
05-07-09,0.9802,4.567856789,4.726070881,531776000,4.728213787,4.609285831,3.970270395
05-08-09,0.936,4.509285927,4.608571053,467964000,4.686786175,4.613928795,3.974270821
05-11-09,0.6059,4.539999962,4.548929214,404658800,4.677143097,4.627500057,3.985959291
05-12-09,0,4.401785851,4.627142906,609481600,4.632500172,4.443571091,3.827529907
13-05-09,0.3252,4.263570786,4.40035677,595971600,4.429286003,4.267499924,3.675868034
14-05-09,-0.9912,4.275000095,4.277856827,447826400,4.411786079,4.391070843,3.782308578
15-05-09,-0.9665,4.343214035,4.368570805,367567200,4.450714111,4.372142792,3.766005039
18-05-09,0.8024,4.341785908,4.4189291,458841600,4.525000095,4.523213863,3.896131754
19-05-09,0.9668,4.490714073,4.529285908,372422400,4.61821413,4.551785946,3.920739889
20-05-09,0,4.474999905,4.558214188,388584000,4.614643097,4.495357037,3.872135401
21-05-09,0.9551,4.38892889,4.469643116,407946000,4.527856827,4.434999943,3.820146561
22-05-09,0.8519,4.348214149,4.430356979,297998400,4.434999943,4.375,3.768464565
26-05-09,0.9277,4.448214054,4.455714226,636927200,4.672500134,4.670713902,4.023181915
27-05-09,0.9833,4.675356865,4.706429005,646422000,4.820713997,4.751786232,4.093013763
28-05-09,0.9319,4.715356827,4.766070843,487552800,4.835357189,4.823928833,4.155155182
29-05-09,0.4215,4.780356884,4.835357189,456534400,4.853570938,4.850357056,4.177921295
06-01-09,0,4.857142925,4.873929024,452499600,4.999642849,4.976786137,4.286820889
06-02-09,0.9393,4.941071033,4.963929176,456223600,5.047856808,4.981785774,4.291128635
06-03-09,0.8648,4.966785908,5,565199600,5.039642811,5.033928871,4.336042404
06-04-09,0.9656,5.001429081,5.004642963,550634000,5.149285793,5.133571148,4.421869755
06-05-09,0.8852,5.114643097,5.189642906,632716000,5.228570938,5.166786194,4.450480461
06-08-09,0.431,4.979642868,5.136428833,931652400,5.151071072,5.137499809,4.425253868
06-09-09,0.8176,5.01964283,5.136071205,676964400,5.162857056,5.097143173,4.390492916
06-10-09,0.7757,4.939286232,5.081429005,688623600,5.083929062,5.008928776,4.314507961
06-11-09,0,4.948214054,4.983929157,524823600,5.05571413,4.998213768,4.305278301
06-12-09,0.4854,4.858571053,4.957499981,563085600,4.967856884,4.891786098,4.213606358
15-06-09,0.8994,4.817500114,4.857500076,539750400,4.890357018,4.860356808,4.186535358
16-06-09,0.7887,4.860713959,4.88071394,514805200,4.945356846,4.869643211,4.194532394
17-06-09,0.9826,4.804643154,4.881071091,571412800,4.908928871,4.842143059,4.170844078
18-06-09,0.9176,4.84250021,4.86107111,427680400,4.928571224,4.852857113,4.180074215
19-06-09,0.982,4.889286041,4.931070805,721856800,4.982142925,4.9814291,4.290820599
22-06-09,-0.3939,4.868928909,5.023929119,634914000,5.05571413,4.906071186,4.225911617
23-06-09,-0.9013,4.745714188,4.871428967,706532400,4.891070843,4.786070824,4.122546673
24-06-09,-0.8225,4.816429138,4.836429119,485525600,4.910714149,4.864999771,4.190532684
25-06-09,0.8458,4.828928947,4.848214149,589447600,5.007143021,4.994999886,4.302509785
26-06-09,0.9686,4.990714073,4.992499828,439384400,5.127142906,5.087142944,4.38187933
29-06-09,0.8594,5.054999828,5.123570919,567616000,5.141070843,5.070356846,4.367420673
30-06-09,0.7059,5.064286232,5.092143059,434224000,5.135714054,5.086785793,4.381571293
07-01-09,0,5.090000153,5.125,414178800,5.166429043,5.101070881,4.393877029
07-02-09,0.3485,4.992499828,5.044642925,370479200,5.101070881,5.000713825,4.307432652
07-06-09,0.4338,4.866071224,4.953570843,498688400,4.963929176,4.95035696,4.264056683
07-07-09,0.4742,4.827857018,4.945713997,461596800,4.988571167,4.835713863,4.165307522
07-08-09,0.9638,4.800714016,4.854286194,575929200,4.929999828,4.900713921,4.22129631
07-09-09,0,4.854642868,4.920000076,343025200,4.928214073,4.869999886,4.194839954
07-10-09,0.9769,4.868570805,4.86928606,445275600,4.963213921,4.947143078,4.261287212
13-07-09,-0.8876,4.911786079,4.983571053,483501200,5.083570957,5.083570957,4.378802776
14-07-09,-0.9493,5.041429043,5.072500229,347247600,5.113571167,5.0810709,4.376648426
15-07-09,0.9605,5.154285908,5.179999828,485587200,5.25,5.245714188,4.51846838
16-07-09,0.4195,5.198928833,5.205714226,393570800,5.286428928,5.2685709,4.538154602
17-07-09,0.872,5.308214188,5.324285984,602154000,5.429286003,5.419642925,4.668282032
20-07-09,0.9818,5.38892889,5.473928928,735526400,5.53714323,5.461071014,4.703966618
21-07-09,0.9205,5.348214149,5.47464323,874781600,5.479642868,5.411070824,4.660899162
22-07-09,0.8484,5.57535696,5.635356903,874104000,5.6689291,5.597856998,4.821790218
23-07-09,-0.0697,5.55571413,5.593928814,526962800,5.658570766,5.636428833,4.855013371
24-07-09,0.7981,5.589285851,5.60535717,438362400,5.714285851,5.713929176,4.921769619
27-07-09,-0.4601,5.616428852,5.720356941,433311200,5.745714188,5.717856884,4.925152302
28-07-09,0.8687,5.628571033,5.674285889,363554800,5.717856884,5.714285851,4.922076702
29-07-09,-0.9552,5.651785851,5.675000191,382158000,5.73035717,5.715356827,4.922999859
30-07-09,0.0661,5.767857075,5.775000095,469604800,5.882856846,5.813929081,5.00790596
31-07-09,-0.4767,5.81821394,5.821071148,422536800,5.892857075,5.835357189,5.026361465
08-03-09,-0.997,5.888214111,5.90035677,394240000,5.95142889,5.943929195,5.119884014
08-04-09,0,5.864643097,5.890357018,395810800,5.913214207,5.912499905,5.092811108
08-05-09,-0.978,5.864643097,5.919642925,423183600,5.978213787,5.896786213,5.079277039
08-06-09,0.5514,5.824643135,5.913570881,341616800,5.946785927,5.853929043,5.042360783
08-07-09,-0.9932,5.885714054,5.910356998,387354800,5.949999809,5.911070824,5.091580868
08-10-09,-0.9769,5.84499979,5.916429043,300294400,5.949999809,5.882856846,5.067277908
08-11-09,0.9129,5.781428814,5.846070766,355342400,5.870714188,5.815357208,5.009135723
08-12-09,0.98,5.802143097,5.805356979,445071200,5.953928947,5.903929234,5.085427761
13-08-09,0.9732,5.946428776,5.951786041,439980800,6.023929119,6.014999866,5.181101799
14-08-09,-0.6003,5.911786079,5.997857094,305816000,6.008213997,5.956429005,5.130650043
17-08-09,0.9731,5.693571091,5.841071129,524381200,5.84250021,5.699643135,4.909462929
18-08-09,0.7964,5.764643192,5.772500038,431152400,5.865714073,5.857142925,5.045128822
19-08-09,0.787,5.801785946,5.8125,413271600,5.903571129,5.878571033,5.063585281
20-08-09,0,5.878929138,5.892142773,342031200,5.954286098,5.940357208,5.116807938
21-08-09,-0.875,5.95714283,5.987500191,416074400,6.048929214,6.043570995,5.205709934
24-08-09,-0.4515,6.009643078,6.075714111,406929600,6.096786022,6.037857056,5.200789452
25-08-09,0.9835,6.040357113,6.052143097,324354800,6.105000019,6.050000191,5.211248398
26-08-09,0.9268,5.955714226,6.032856941,303998800,6.055356979,5.978929043,5.150030613
27-08-09,0.34,5.886785984,6.026785851,449181600,6.056070805,6.051785946,5.212786674
28-08-09,0.2263,6.018929005,6.152500153,453700800,6.160356998,6.073214054,5.231244564
31-08-09,0,5.946428776,6.00571394,311337600,6.030356884,6.007500172,5.174640179
09-01-09,0.9681,5.890714169,5.999642849,469028000,6.071428776,5.903571129,5.085120678
09-02-09,0.659,5.86107111,5.879285812,364249200,5.98607111,5.899285793,5.081429005
09-03-09,0.9172,5.892857075,5.94428587,293955200,5.967856884,5.948214054,5.123574257
09-04-09,0.8748,5.96750021,5.974286079,374628800,6.096428871,6.082499981,5.239243031
09-08-09,0.9744,6.142857075,6.177856922,315047600,6.183570862,6.176071167,5.319841385
09-09-09,0.6808,6.060713768,6.170713902,811087200,6.231070995,6.11214304,5.264775753
09-10-09,0,6.100357056,6.144999981,491134000,6.1875,6.162857056,5.308461189
09-11-09,0.9829,6.102499962,6.175356865,348961200,6.184999943,6.148571014,5.296154022
14-09-09,-0.8591,6.080357075,6.101070881,322011200,6.210713863,6.204286098,5.344145298
15-09-09,0,6.199643135,6.215713978,426470800,6.273213863,6.25571394,5.388442516
16-09-09,0.7096,6.352857113,6.356785774,754023200,6.526785851,6.495357037,5.594862938
17-09-09,-0.8955,6.498929024,6.499286175,810572000,6.671071053,6.591071129,5.677306652
18-09-09,-0.8933,6.598570824,6.636785984,601582800,6.662499905,6.607857227,5.691766739
21-09-09,0,6.486429214,6.581786156,437715600,6.612856865,6.572143078,5.66100359
22-09-09,0.91,6.530356884,6.613928795,356753600,6.620714188,6.588571072,5.675154209
23-09-09,0.9767,6.608213902,6.621428967,593563600,6.746428967,6.625,5.706532001
24-09-09,0.8481,6.527500153,6.685713768,550880400,6.703570843,6.565000057,5.65485096
25-09-09,-0.9367,6.480000019,6.500357151,445239200,6.625,6.513214111,5.610244274
28-09-09,-0.7603,6.547500134,6.566785812,337444800,6.667142868,6.648213863,5.726528168
29-09-09,0.8788,6.582499981,6.6689291,345385600,6.692856789,6.620714188,5.702840328
30-09-09,0.8294,6.521786213,6.647500038,539585200,6.658928871,6.619643211,5.701918602
10-01-09,0,6.453570843,6.619643211,524711600,6.650713921,6.459286213,5.563792706
10-02-09,0.8053,6.476786137,6.478929043,553308000,6.640714169,6.603570938,5.688075542
10-05-09,0.7941,6.5810709,6.650000095,423133200,6.67357111,6.6435709,5.722528934
10-06-09,0.9658,6.689286232,6.704999924,605085600,6.786070824,6.786070824,5.845273018
10-07-09,0.8945,6.751070976,6.777143002,465668000,6.805356979,6.794642925,5.852657318
10-08-09,-0.7506,6.746070862,6.809286118,438211200,6.837500095,6.759643078,5.822509289
10-09-09,0.3062,6.736429214,6.748929024,293272000,6.810713768,6.802499771,5.859423161
10-12-09,-0.883,6.772857189,6.822143078,288024800,6.839643002,6.814642906,5.869884014
13-10-09,0.7655,6.775000095,6.808214188,348020400,6.827499866,6.786428928,5.845582008
14-10-09,0.9728,6.7939291,6.866071224,375510800,6.868570805,6.831786156,5.884650707
15-10-09,0.3018,6.768929005,6.772500038,373556400,6.818571091,6.80571413,5.862192631
16-10-09,-0.8221,6.708570957,6.762499809,431426800,6.79857111,6.716071129,5.784976959
19-10-09,0.9753,6.626786232,6.708929062,942230800,6.785714149,6.780714035,5.840660095
20-10-09,0.9921,7.066071033,7.164286137,1141039200,7.205357075,7.098570824,6.114449501
21-10-09,0.9652,7.115356922,7.125713825,1193726800,7.453928947,7.318571091,6.303948402
22-10-09,0.854,7.232500076,7.310713768,791392000,7.423213959,7.328570843,6.312563896
23-10-09,0.9884,7.258213997,7.346428871,420786800,7.349999905,7.283570766,6.273801327
26-10-09,-0.4313,7.146429062,7.273929119,484338400,7.383928776,7.2314291,6.228888512
27-10-09,-0.4118,7.016070843,7.202143192,756551600,7.24321413,7.048929214,6.071690083
28-10-09,0.128,6.824999809,7.061070919,818386800,7.072143078,6.871428967,5.918798447
29-10-09,0,6.86214304,6.964285851,570270400,7.028929234,7.012499809,6.04031086
30-10-09,0.765,6.720356941,7.002142906,717525200,7.028571129,6.732142925,5.798821449
11-02-09,0.9509,6.627500057,6.778571129,678983200,6.888570786,6.761071205,5.823740005
11-03-09,-0.8176,6.639999866,6.708929062,522541600,6.7685709,6.741071224,5.806512356
11-04-09,0.9231,6.7939291,6.811786175,487530400,6.923213959,6.814642906,5.869884014
11-05-09,0,6.850714207,6.871428967,384801200,6.964285851,6.929643154,5.968940258
11-06-09,0.6452,6.871428967,6.875357151,295097600,6.971070766,6.940713882,5.978477001
11-09-09,-0.9887,7.009285927,7.033570766,528855600,7.210713863,7.195000172,6.197508812
11-10-09,0.9595,7.178928852,7.179286003,401195200,7.320713997,7.249286175,6.244269848
11-11-09,-0.8356,7.208213806,7.30571413,443870000,7.321428776,7.258928776,6.252576828
11-12-09,-0.8823,7.193929195,7.255000114,363731200,7.316785812,7.213929176,6.213815212
13-11-09,-0.4019,7.216785908,7.245357037,343240800,7.315357208,7.301785946,6.28949213
16-11-09,0.5554,7.321785927,7.338571072,485206400,7.428571224,7.379642963,6.356554031
17-11-09,0.9508,7.321428776,7.360000134,396513600,7.408570766,7.392857075,6.367936611
18-11-09,0.9583,7.285714149,7.376429081,374320800,7.392857075,7.355713844,6.335943699
19-11-09,0.9719,7.135714054,7.307499886,542326400,7.307499886,7.161070824,6.168283463
20-11-09,-0.6428,7.062857151,7.112500191,406666400,7.156785965,7.139999866,6.150134087
23-11-09,0.9439,7.248213768,7.25,474896800,7.357142925,7.352857113,6.333481789
24-11-09,0,7.246428967,7.333213806,318438400,7.352857113,7.301428795,6.289182186
25-11-09,0.7876,7.277143002,7.335713863,286454000,7.344643116,7.292500019,6.28149271
27-11-09,0.946,7.084642887,7.114999771,295257200,7.248570919,7.163928986,6.170747757
30-11-09,0.836,7.098928928,7.182499886,424858000,7.202857018,7.139643192,6.149828434
12-01-09,0.7335,7.029643059,7.222856998,465763200,7.241786003,7.034643173,6.0593853
12-02-09,0.9625,6.991071224,7.105713844,715260000,7.193571091,7.008213997,6.036619186
12-03-09,0.9823,7.009643078,7.050714016,448719600,7.1064291,7.017142773,6.044309616
12-04-09,0.8466,6.795713902,7.132143021,826884800,7.138570786,6.904285908,5.947099686
12-07-09,0.7399,6.738571167,6.904285908,714758800,6.920357227,6.748213768,5.812665462
12-08-09,0.9217,6.739285946,6.76285696,690398800,6.869643211,6.781071186,5.840968132
12-09-09,0.7579,6.796785831,6.831429005,684782000,7.077143192,7.064286232,6.084918022
12-10-09,0.9803,7.004285812,7.125,489669600,7.132143021,7.015357018,6.042771816
12-11-09,-0.6504,6.908214092,7.063570976,429774800,7.071428776,6.952499866,5.988629341
14-12-09,0.9847,6.877142906,6.977499962,495790400,7.051071167,7.034999847,6.059691429
15-12-09,-0.3612,6.902500153,6.993928909,419459600,7.053928852,6.934642792,5.973248959
16-12-09,0.7506,6.948214054,6.967856884,352984800,7.017857075,6.965356827,5.999703407
17-12-09,0.9817,6.821428776,6.937857151,388838800,6.964285851,6.852142811,5.902186394
18-12-09,0.9765,6.878571033,6.898929119,608770400,6.982142925,6.979642868,6.012008667
21-12-09,0.9726,6.988214016,7.001786232,611906400,7.133928776,7.079642773,6.098145008
22-12-09,0.9724,7.09499979,7.122857094,349515600,7.173213959,7.155714035,6.163670063
23-12-09,0.9267,7.171785831,7.185713768,345525600,7.227857113,7.217856884,6.217197895
24-12-09,0.923,7.262499809,7.26964283,500889200,7.476786137,7.465713978,6.430691242
28-12-09,0.9371,7.48607111,7.561429024,644565600,7.641070843,7.557499886,6.509754658
29-12-09,0,7.454642773,7.593928814,445205600,7.597143173,7.467856884,6.432538033
30-12-09,0.8672,7.439642906,7.458213806,412084400,7.571428776,7.558570862,6.510675907
31-12-09,0.5423,7.519999981,7.611785889,352410800,7.619643211,7.526071072,6.482682705
01-04-10,0,7.585000038,7.622499943,493729600,7.660714149,7.643214226,6.583585739
01-05-10,0.8775,7.616071224,7.664286137,601904800,7.699643135,7.656428814,6.594967842
01-06-10,0.653,7.526785851,7.656428814,552160000,7.686786175,7.534643173,6.490065575
01-07-10,0.0258,7.466071129,7.5625,477131200,7.571428776,7.520713806,6.478067398
01-08-10,0.975,7.466429234,7.510714054,447610800,7.571428776,7.570713997,6.521135807
01-11-10,-0.9811,7.444643021,7.599999905,462229600,7.607142925,7.503929138,6.463609695
01-12-10,-0.8225,7.372142792,7.471070766,594459600,7.491786003,7.418570995,6.390086651
13-01-10,-0.8509,7.289286137,7.423929214,605892000,7.533214092,7.523213863,6.480220795
14-01-10,0.8977,7.465000153,7.503929138,432894000,7.516428947,7.479642868,6.442690372
15-01-10,0.9091,7.352499962,7.533214092,594067600,7.557143211,7.354642868,6.335019588
19-01-10,0.9965,7.401429176,7.440357208,730007600,7.685357094,7.679999828,6.615270615
20-01-10,0.8862,7.482142925,7.675356865,612152800,7.698214054,7.561786175,6.513446331
21-01-10,0.9584,7.40035677,7.574285984,608154400,7.61821413,7.431070805,6.400853157
22-01-10,0.9941,7.041429043,7.385000229,881767600,7.410714149,7.0625,6.083380222
25-01-10,0.9888,7.149642944,7.232500076,1065699600,7.310713768,7.252500057,6.247038364
26-01-10,0.8107,7.235000134,7.35535717,1867110000,7.632500172,7.355000019,6.335329056
27-01-10,0.8668,7.126070976,7.387499809,1722568400,7.520713806,7.424285889,6.395008564
28-01-10,0.9365,7.096428871,7.318929195,1173502400,7.339285851,7.117499828,6.130755901
29-01-10,0.765,6.794642925,7.181428909,1245952400,7.221428871,6.859285831,5.908337116
02-01-10,0,6.83214283,6.870357037,749876400,7,6.954642773,5.990475655
02-02-10,0.8523,6.906428814,6.996786118,698342400,7.011428833,6.994999886,6.025238514
02-03-10,0.9677,6.943571091,6.970356941,615328000,7.150000095,7.115356922,6.128908634
02-04-10,0.2645,6.841785908,7.026071072,757652000,7.084642887,6.858929157,5.908030987
02-05-10,0.1531,6.816071033,6.879642963,850306800,7,6.980713844,6.012932777
02-08-10,0.9602,6.928571224,6.988928795,478270800,7.067142963,6.932857037,5.971709251
02-09-10,-0.5346,6.955357075,7.014999866,632886800,7.053571224,7.00678587,6.035387993
02-10-10,0.7133,6.937857151,6.996070862,370361600,7.021429062,6.968571186,6.00247097
02-11-10,0.9678,6.93071413,6.960000038,550345600,7.133928776,7.095356941,6.111681461
02-12-10,0.6219,6.982142925,7.07535696,655468800,7.20142889,7.156428814,6.164286613
16-02-10,0.6588,7.197143078,7.212142944,543737600,7.274642944,7.264286041,6.257191181
17-02-10,0.8805,7.17357111,7.292500019,436396800,7.296785831,7.233929157,6.231041431
18-02-10,0.8542,7.175714016,7.201070786,422825200,7.281785965,7.247499943,6.242731094
19-02-10,-0.7845,7.182499886,7.209286213,415469600,7.257143021,7.202499866,6.203969002
22-02-10,-0.6249,7.113928795,7.226428986,390563600,7.232142925,7.157856941,6.165515423
23-02-10,0.9367,6.989643097,7.142857075,575094800,7.190357208,7.037857056,6.062153339
24-02-10,0.5859,7.065713882,7.079642773,460566400,7.19428587,7.166429043,6.1729002
25-02-10,0.9648,7.031785965,7.049285889,665126000,7.244999886,7.214285851,6.214123726
26-02-10,0.7657,7.214285851,7.227857113,507460800,7.327499866,7.307857037,6.29472065
03-01-10,-0.3138,7.337500095,7.348214149,550093600,7.482142925,7.463929176,6.429156303
03-02-10,0.9016,7.419285774,7.497499943,566546400,7.529643059,7.458929062,6.42484808
03-03-10,0.7795,7.426428795,7.462142944,372052800,7.495357037,7.476070881,6.439613342
03-04-10,0.9196,7.451070786,7.474286079,366041200,7.532856941,7.52535677,6.482066154
03-05-10,0.9682,7.665357113,7.676428795,899620400,7.846428871,7.819643021,6.735553741
03-08-10,0.9877,7.794642925,7.857500076,429889600,7.860356808,7.824285984,6.739554405
03-09-10,0.8925,7.781785965,7.796785831,920259200,8.035714149,7.965000153,6.860760212
03-10-10,0.9184,7.971428871,7.993928909,596218000,8.052857399,8.029999733,6.916746616
03-11-10,0.9226,7.975714207,7.996786118,405700400,8.053570747,8.053570747,6.937050819
03-12-10,0.9721,8.0625,8.12035656,416323600,8.133213997,8.092857361,6.970890999
15-03-10,-0.8979,7.866071224,8.049285889,493502800,8.053570747,7.99428606,6.885985374
16-03-10,-0.7687,7.946785927,8.006428719,446908000,8.034999847,8.01607132,6.904750347
17-03-10,-0.8724,7.973928928,8.032142639,450956800,8.087499619,8.004285812,6.894599915
18-03-10,0.9223,7.95035696,8.003570557,342109600,8.035714149,8.02321434,6.9109025
19-03-10,0.9683,7.901071072,8.028214455,559445600,8.044285774,7.9375,6.837072849
22-03-10,0.9825,7.862500191,7.873929024,456419600,8.071429253,8.026785851,6.913979053
23-03-10,0.945,8.003570557,8.058570862,602431200,8.170714378,8.155714035,7.025033474
24-03-10,0.926,8.125356674,8.130000114,597780400,8.221428871,8.191785812,7.056104183
25-03-10,-0.4951,8.080356598,8.247142792,542284400,8.248929024,8.094642639,6.972429752
26-03-10,0.0258,8.162500381,8.176786423,640875200,8.283928871,8.246429443,7.103173256
29-03-10,0.7242,8.272143364,8.321429253,540744400,8.352499962,8.299642563,7.149008751
30-03-10,0,8.366070747,8.449999809,527310000,8.4814291,8.423213959,7.255445957
31-03-10,0,8.373571396,8.410357475,430659600,8.450357437,8.392856598,7.229298592
04-01-10,-0.5674,8.3125,8.478928566,603145200,8.526070595,8.427499771,7.259140491
04-05-10,0.2411,8.384642601,8.39214325,684507600,8.518214226,8.517499924,7.336662769
04-06-10,0.8496,8.464285851,8.507143021,447017200,8.579999924,8.555000305,7.368965149
04-07-10,0.9859,8.523571014,8.555356979,628502000,8.640000343,8.592857361,7.401573658
04-08-10,0.7964,8.501428604,8.587142944,572989200,8.626428604,8.569643021,7.381577015
04-09-10,0.2942,8.587857246,8.62250042,334182800,8.638929367,8.635356903,7.438181877
04-12-10,0.5574,8.636071205,8.649999619,333026400,8.681071281,8.653214455,7.45356226
13-04-10,0,8.611070633,8.637857437,306210800,8.67142868,8.658213615,7.457867622
14-04-10,0.6593,8.716786385,8.760000229,404076400,8.778928757,8.774642944,7.558154106
15-04-10,0.8673,8.768214226,8.777856827,376784800,8.893928528,8.890000343,7.657519817
16-04-10,0.836,8.73392868,8.87749958,750545600,8.969285965,8.83571434,7.610760689
19-04-10,0.8228,8.634642601,8.822500229,566924400,8.853214264,8.823928833,7.600608826
20-04-10,-0.8948,8.677143097,8.876428604,738326400,8.901785851,8.735357285,7.524317265
21-04-10,0.9638,9.133213997,9.242856979,982391200,9.294643402,9.257857323,7.974379539
22-04-10,0.9591,9.149999619,9.222857475,793424800,9.526785851,9.516785622,8.19740963
23-04-10,0.9387,9.535714149,9.571070671,796955600,9.720713615,9.672499657,8.331537247
26-04-10,0.2406,9.578213692,9.710000038,479068800,9.730713844,9.625,8.290625572
27-04-10,-0.6808,9.304286003,9.54535675,709343600,9.565713882,9.358571053,8.061132431
28-04-10,0,9.157500267,9.401785851,758402400,9.428570747,9.342857361,8.04759407
29-04-10,0.9501,9.357500076,9.3935709,558840800,9.642856598,9.594285965,8.264166832
30-04-10,0.9538,9.321429253,9.618213654,542463600,9.66321373,9.324643135,8.031907082
05-03-10,0,9.388570786,9.422857285,454342000,9.56714344,9.512499809,8.193717957
05-04-10,0.8555,9.169643402,9.388929367,723819600,9.403214455,9.238571167,7.95776701
05-05-10,0.9088,8.883213997,9.036786079,883103200,9.219285965,9.142499924,7.875015736
05-06-10,0.7903,7.116071224,9.065357208,1285860800,9.223214149,8.794643402,7.575386047
05-07-10,-0.9673,8.043213844,8.703928947,1676018400,8.806071281,8.423570633,7.255756378
05-10-10,0.6966,8.876070976,8.9375,984306400,9.094642639,9.071070671,7.81348896
05-11-10,0.9493,8.946429253,8.994285583,848906800,9.281785965,9.161429405,7.891321182
05-12-10,0.9393,9.239286423,9.258570671,654379600,9.397500038,9.360357285,8.062670708
13-05-10,0.886,9.157142639,9.400713921,599712400,9.464285851,9.227143288,7.947925091
14-05-10,0.6369,8.910714149,9.112856865,759362800,9.159999847,9.06499958,7.80825758
17-05-10,0.8377,8.846785545,9.096428871,762834800,9.14928627,9.079285622,7.820565224
18-05-10,-0.9248,8.937856674,9.177857399,782678400,9.23392868,9.012857437,7.763345242
19-05-10,-0.8925,8.744643211,8.910714149,1025726800,9.032856941,8.869285583,7.639676094
20-05-10,0.9736,8.436071396,8.638570786,1282915200,8.708929062,8.491429329,7.314208508
21-05-10,0,8.262499809,8.31499958,1223891200,8.732143402,8.654286385,7.454487324
24-05-10,-0.6072,8.795000076,8.831428528,754238800,8.96071434,8.812856674,7.591073036
25-05-10,0.7319,8.470000267,8.548213959,1048006400,8.812856674,8.757857323,7.543700218
26-05-10,-0.8837,8.705356598,8.931428909,850654000,9.00464344,8.718214035,7.509550571
27-05-10,-0.8056,8.896785736,8.949999809,666282400,9.067500114,9.048213959,7.793801785
28-05-10,0.7096,9.048213959,9.263929367,815614800,9.264286041,9.174285889,7.902396202
06-01-10,0.8708,9.248571396,9.274642944,876472800,9.497857094,9.315357208,8.023907661
06-02-10,0.8798,9.297499657,9.447856903,688548000,9.45714283,9.426786423,8.119889259
06-03-10,0.9069,9.300356865,9.470713615,650106800,9.48392868,9.397143364,8.094356537
06-04-10,0.9856,9.093929291,9.221785545,758304400,9.353570938,9.141428947,7.874091148
06-07-10,0.9524,8.948213577,9.224642754,886942000,9.255356789,8.962142944,7.719662666
06-08-10,0.9729,8.77321434,9.044285774,1000770400,9.064286232,8.904643059,7.670134068
06-09-10,-0.9612,8.660357475,8.981071472,854630000,8.996429443,8.685713768,7.481557846
06-10-10,0.8523,8.649999619,8.744285583,776356000,8.963570595,8.946785927,7.706433773
06-11-10,0.9839,8.834643364,8.865357399,545759200,9.066429138,9.053929329,7.798720837
14-06-10,-0.9559,9.071785927,9.141428947,602960400,9.255356789,9.081428528,7.822410107
15-06-10,-0.6705,9.125,9.130000114,585074000,9.280357361,9.274642944,7.988839626
16-06-10,0.8957,9.308214188,9.324999809,783678000,9.5625,9.544643402,8.221406937
